2025-09-27 14:32:19,550 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=blush
2025-09-27 14:32:19,551 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=cosrx
2025-09-27 14:32:19,551 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=sunscreen
2025-09-27 14:32:19,551 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=vitamin c serum
2025-09-27 14:32:19,552 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/account/login
2025-09-27 14:32:19,552 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:19,555 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/account/login
2025-09-27 14:32:19,555 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/policies/shipping-policy
2025-09-27 14:32:19,557 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:19,558 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/policies/shipping-policy
2025-09-27 14:32:19,559 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:19,562 | INFO | Fetched https://kiec.edu.np/ (status 200)
2025-09-27 14:32:20,039 | INFO | Fetched https://jeevee.com/prescriptions (status 200)
2025-09-27 14:32:20,195 | ERROR | Failed to fetch https://www.tranquilityspa.com.np/ after 3 attempts: Cannot connect to host www.tranquilityspa.com.np:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')]
2025-09-27 14:32:25,190 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/about
2025-09-27 14:32:25,624 | INFO | Crawling (depth 1, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/collections/types?q=setting%20spray
2025-09-27 14:32:25,762 | INFO | Fetched https://jeevee.com/about (status 200)
2025-09-27 14:32:26,062 | INFO | Crawling (depth 1, from http://kiec.edu.np/): http://kiec.edu.np/index.php?page_id=2514
